,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Speed_Diff,Sync
0,1995,09,07,05,S,S,0,individual5xindividual1,0,0.637090262067085,2.0744409266157624,2.170066625714328,72.88099557248209,-28.143425715592507,-0.9535706794663692,0.5813851994083897
1,1995,09,07,05,S,S,0,individual5xindividual1,1,0.26185781816198533,2.134705321134442,2.150706006178496,83.0602591884468,-17.587328088319573,-1.2215421563243296,0.5813851994083897
2,1995,09,07,05,S,S,0,individual5xindividual1,2,-0.06434805162257964,2.081104301445323,2.0820988894002728,91.78283645630621,-15.625134843018603,-0.874185506705871,0.5813851994083897
3,1995,09,07,05,S,S,0,individual5xindividual1,3,-0.3472286808017453,2.0357966329151895,2.0651962830104416,99.7014916973365,-19.21347951467589,-0.9792297593322826,0.5813851994083897
0,1995,09,07,05,S,S,0,individual6xindividual1,0,2.674410932642487,-0.4609531447504773,2.713844438852937,-9.72095681653491,127.02400688544688,-0.4983513830498315,0.32743796434309963
1,1995,09,07,05,S,S,0,individual6xindividual1,1,1.8294374458685574,-0.458873778347423,1.8861088284616323,-14.378153341300486,-154.2303234231867,-0.4619693520619872,0.28005862707290036
2,1995,09,07,05,S,S,0,individual6xindividual1,2,0.9669583247886558,-0.33859394439596396,1.0245263593776885,-20.347521410131446,-149.59262929368535,0.2923720528688815,0.3798494786928993
3,1995,09,07,05,S,S,0,individual6xindividual1,3,0.14538083637851096,-0.309888381101718,0.3422957731669484,-70.42196492907493,-152.27476369298313,0.25578401376727966,0.43342805722021605
4,1995,09,07,05,S,S,0,individual6xindividual1,4,-0.558570777720207,-0.36650415857649316,0.668076800956911,-144.73898009502082,-157.15678510732846,-0.006396461780685933,0.5767331066568209
5,1995,09,07,05,S,S,0,individual6xindividual1,5,-0.6430877303790564,-0.7591133457322062,0.994894416826645,-130.2615140453375,41.535120521930224,2.1767131141120237,0.5692720283902857
6,1995,09,07,05,S,S,0,individual6xindividual1,6,-0.24213008235614938,-0.7420380775838559,0.7805430707950333,-107.66174519819513,-0.36401888763736057,1.2915671425353528,0.7387102407659912
7,1995,09,07,05,S,S,0,individual6xindividual1,7,0.070917555494955,-0.602412674065994,0.6065726086403189,-82.5112489413242,-8.337488548970363,0.9892795790235853,0.8169124926317014
0,1995,09,07,05,S,S,0,individual7xindividual1,0,1.3996424870466324,0.4453681483501499,1.468792660354389,19.075845770544916,145.60212762794228,0.17702696277420088,0.724059666828467
1,1995,09,07,05,S,S,0,individual7xindividual1,1,0.26866184892282513,0.48257840196345786,0.5523233682438538,67.01375343502004,-162.87198280329338,0.15347343078945455,0.6465126744856754
2,1995,09,07,05,S,S,0,individual7xindividual1,2,-0.7754761385328606,0.4270698118352876,0.8852976141472789,148.51715636752493,-166.9596043557262,0.40887444359848163,0.6238995415521206
3,1995,09,07,05,S,S,0,individual7xindividual1,3,-1.4069430051813472,0.07836351240796285,1.409123649615474,6.321608828685715,105.71182260846896,1.466437070104577,0.6190816996364724
4,1995,09,07,05,S,S,0,individual7xindividual1,4,-1.3565737660212707,-0.5071857103899645,1.448285098825817,-159.34251230451116,44.52692004175186,1.1510323845481598,0.6795706388318834
5,1995,09,07,05,S,S,0,individual7xindividual1,5,-0.9966539405508589,-0.7230389964548679,1.2313019400658871,-143.8603402696227,29.307689110850408,1.217776888888715,0.8200005233998543
6,1995,09,07,05,S,S,0,individual7xindividual1,6,-0.6207082083446958,-0.856281156258522,1.0575897590606262,-125.65461482448552,8.97080711028805,1.081903902505888,0.7915921602814596
7,1995,09,07,05,S,S,0,individual7xindividual1,7,-0.3345724025088629,-0.7870659940005456,0.8552260352869406,-112.8508848197325,-2.3098250409255594,1.0384162233363181,0.7341423271641038
0,1995,09,07,05,S,S,0,individual8xindividual1,0,0.4734712298881919,0.8395396782110717,0.9638474344119959,60.5994217150969,165.81661045573532,-1.0736476275653777,0.589481613897633
1,1995,09,07,05,S,S,0,individual8xindividual1,1,-0.2796574856831197,0.9993722388873738,1.0377635478071903,105.11511870764126,-155.0554181400082,-0.4986094815600999,0.8319020524585073
2,1995,09,07,05,S,S,0,individual8xindividual1,2,,,,,,,0.8453698546007782
3,1995,09,07,05,S,S,0,individual8xindividual1,3,,,,,,,0.8453698546007782
4,1995,09,07,05,S,S,0,individual8xindividual1,4,-2.102862012544314,0.20146768475593124,2.1124909163835093,174.37976423453193,149.66434686738944,-0.33747098828747774,0.9089817025466843
5,1995,09,07,05,S,S,0,individual8xindividual1,5,,-0.04873329697300262,,,,,0.9164654493638499
0,1995,09,07,05,S,S,0,individual2xindividual3,0,2.3420877633966986,0.015877847969769956,2.3421415835744646,0.40663035214634236,-42.6184377824731,-0.43664002612148983,0.2814358916909032
1,1995,09,07,05,S,S,0,individual2xindividual3,1,2.4056896645759474,-0.4264944095991273,2.4432028658436944,-10.027823372419869,-92.0218039043415,-0.5049780057808688,0.3779439216519998
2,1995,09,07,05,S,S,0,individual2xindividual3,2,2.4843501499863647,-0.8029836378511044,2.6108960895435622,-17.856057614131704,-119.19244130369651,0.11437608345556813,0.4481315798055247
3,1995,09,07,05,S,S,0,individual2xindividual3,3,2.918543496045814,-1.1773820561767112,3.1470819252949584,-21.93791428853876,108.12221630395604,0.5871836597334695,0.4481315798055247
4,1995,09,07,05,S,S,0,individual2xindividual3,4,3.3534633215162257,-1.4556403054267792,3.655763251024005,-23.463933690301015,146.62093440135035,0.2976282485017426,0.7600748526682587
5,1995,09,07,05,S,S,0,individual2xindividual3,5,,,,,,,0.7566111371727823
6,1995,09,07,05,S,S,0,individual2xindividual3,6,,,,,,,0.7566207010808684
7,1995,09,07,05,S,S,0,individual2xindividual3,7,,,,,,,0.7566370963518734
8,1995,09,07,05,S,S,0,individual2xindividual3,8,,,,,,,0.7566370963518734
0,1995,09,07,05,S,S,0,individual2xindividual4,0,-1.7983016557470162,0.4464990642228379,1.8529031975293069,165.89103208804735,138.25797935341984,0.05299414043035089,0.30870785830687913
1,1995,09,07,05,S,S,0,individual2xindividual4,1,-2.2767322061630764,0.22507199345514045,2.287830181813777,174.2433935048728,145.41305007384912,-0.47905016520286764,0.24503284679655918
2,1995,09,07,05,S,S,0,individual2xindividual4,2,-2.732437687482956,-0.0177180256340333,2.732495131635109,28.72997836108334,134.61419527333913,-0.6032469261454859,0.19872374751632652
3,1995,09,07,05,S,S,0,individual2xindividual4,3,-2.387669211889828,-0.6441139896373057,2.4730238771700286,-164.75550016543298,102.621763897742,0.017781248732763644,0.19872374751632652
4,1995,09,07,05,S,S,0,individual2xindividual4,4,,,,,,,0.5194012704032642
5,1995,09,07,05,S,S,0,individual2xindividual4,5,,,,,,,0.720637523411687
6,1995,09,07,05,S,S,0,individual2xindividual4,6,,,,,,,0.7118029746657658
7,1995,09,07,05,S,S,0,individual2xindividual4,7,,,,,,,0.6966580339584721
8,1995,09,07,05,S,S,0,individual2xindividual4,8,,,,,,,0.6966580339584721
0,1995,09,07,05,S,S,0,individual5xindividual2,0,-0.35893232543651266,0.4504141830910427,0.5759386691070795,127.2975033631736,-130.5237996422728,-0.07933241217603164,0.14239900102542008
1,1995,09,07,05,S,S,0,individual5xindividual2,1,-0.061592413635123966,0.6552068209980911,0.658095436619815,95.97727756122086,-166.78599367055378,-0.19069464213150317,0.14239900102542008
2,1995,09,07,05,S,S,0,individual5xindividual2,2,0.19297782784292344,0.8278553240796291,0.8500499277371658,76.99874935770728,-119.60139623344328,-0.447902003177416,0.14239900102542008
3,1995,09,07,05,S,S,0,individual5xindividual2,3,-0.06788616648486497,1.0333714897463868,1.0355989413960782,93.64284468337705,-48.172932691788645,-1.465067184585971,0.14239900102542008
0,1995,09,07,05,S,S,0,individual6xindividual2,0,1.6783883451388895,-2.0849798882751966,2.6765889807010175,-51.17497234519625,22.980566924531775,0.3758868842405059,0.8684430151599368
1,1995,09,07,05,S,S,0,individual6xindividual2,1,1.5059872140714479,-1.9383722784837742,2.4546455098325417,-52.156589545516596,59.620521338447865,0.5688781621308392,0.908600184740787
2,1995,09,07,05,S,S,0,individual6xindividual2,2,1.2242842042541588,-1.591842921761658,2.0081921472680175,-52.53434753646303,106.03907396309266,0.7186555563973368,0.9279890783489588
3,1995,09,07,05,S,S,0,individual6xindividual2,3,0.4247233506953913,-1.312313524270521,1.3793319798399644,-72.9113677440251,-179.84511135313244,-0.23005341148640895,0.9327203772987358
4,1995,09,07,05,S,S,0,individual6xindividual2,4,-0.28194765254976817,-1.1917165938096534,1.224615416667456,-103.20394841685702,171.1335126307171,0.09008533237765377,0.9121409629871935
5,1995,09,07,05,S,S,0,individual6xindividual2,5,,,,,,,0.8745553503528406
6,1995,09,07,05,S,S,0,individual6xindividual2,6,,,,,,,0.9171386418347912
7,1995,09,07,05,S,S,0,individual6xindividual2,7,,,,,,,0.9367924686726145
0,1995,09,07,05,S,S,0,individual2xindividual7,0,-0.4036198995430348,1.1786585951745698,1.2458511577576272,108.57838586308334,-38.869094837588264,-1.0512652300645382,0.2645043850051059
1,1995,09,07,05,S,S,0,individual2xindividual7,1,0.05478838287428409,0.9969200981728932,0.998424483393226,86.34150933810646,-51.26450168989898,-1.184320944982281,0.20560079645778576
2,1995,09,07,05,S,S,0,individual2xindividual7,2,0.5181502590673575,0.8261791655304064,0.9752187982848199,58.037711949352556,-91.19443799689779,-0.8351579471269369,0.1627618229688256
3,1995,09,07,05,S,S,0,individual2xindividual7,3,1.127600490864467,0.9240616307608399,1.4578658252535346,38.76063190735846,-76.51040055402122,-0.9805996448508885,0.1627618229688256
4,1995,09,07,05,S,S,0,individual2xindividual7,4,1.0799506408508315,1.3323981456231253,1.7151029721664133,51.0951378747298,-10.412001368858357,-1.2475141787064994,0.191899307987207
5,1995,09,07,05,S,S,0,individual2xindividual7,5,,,,,,,0.3373385894460171
6,1995,09,07,05,S,S,0,individual2xindividual7,6,,,,,,,0.24173880345673507
7,1995,09,07,05,S,S,0,individual2xindividual7,7,,,,,,,0.07785345604653741
8,1995,09,07,05,S,S,0,individual2xindividual7,8,,,,,,,0.07785345604653741
0,1995,09,07,05,S,S,0,individual2xindividual8,0,0.5225513576154055,0.7844870653136478,0.9425921053086127,56.22626678102011,-47.10031661167997,0.19940936027504003,0.18120031053984811
1,1995,09,07,05,S,S,0,individual2xindividual8,1,0.6031077174802291,0.48012626124897745,0.770882705491006,38.50449636871918,-58.64349801389819,-0.5322380326327267,0.3395880948156655
2,1995,09,07,05,S,S,0,individual2xindividual8,2,,,,,,,0.45477921065262344
3,1995,09,07,05,S,S,0,individual2xindividual8,3,,,,,,,0.45477921065262344
4,1995,09,07,05,S,S,0,individual2xindividual8,4,1.826238887373875,0.6237447504772294,1.9298201956411563,18.845462789974466,-117.46590732996323,0.24098919412913797,0.8672161549276434
5,1995,09,07,05,S,S,0,individual2xindividual8,5,,,,,,,0.8672161549276434
6,1995,09,07,05,S,S,0,individual2xindividual8,6,,,,,,,0.9057807107732506
7,1995,09,07,05,S,S,0,individual2xindividual8,7,,,,,,,0.9718913779371485
8,1995,09,07,05,S,S,0,individual2xindividual8,8,,,,,,,0.9718913779371485
0,1995,09,07,05,S,S,0,individual3xindividual4,0,-4.140389419143713,0.43062121625306793,4.162722567508492,174.07925017035095,-173.18785403807385,0.48963416655184067,0.8272821921345576
1,1995,09,07,05,S,S,0,individual3xindividual4,1,-4.682421870739024,0.6515664030542678,4.727537768560312,172.0987978953408,-121.15093215539851,0.025927840578001134,0.8272821921345576
2,1995,09,07,05,S,S,0,individual3xindividual4,2,-5.216787837469321,0.7852656122170711,5.275558493932039,171.43190226716587,-105.64700857487794,-0.7176230096010542,0.8272821921345576
3,1995,09,07,05,S,S,0,individual3xindividual4,3,-5.306212707935642,0.5332680665394056,5.332941789729977,174.2602263371941,-6.248615317541263,-0.569402411000706,0.8301995501823478
4,1995,09,07,05,S,S,0,individual3xindividual4,4,,,,,,,0.8315460231274819
5,1995,09,07,05,S,S,0,individual3xindividual4,5,,,,,,,0.8693246302721271
6,1995,09,07,05,S,S,0,individual3xindividual4,6,-4.20599645486774,0.44420970820834466,4.229388660696311,173.86573338736616,125.16318953706151,-1.8199295294683921,0.8867609104927328
7,1995,09,07,05,S,S,0,individual3xindividual4,7,,,,,,,0.9508722745037926
8,1995,09,07,05,S,S,0,individual3xindividual4,8,,,,,,,0.9725089828464238
0,1995,09,07,05,S,S,0,individual3xindividual5,0,-1.983155437960186,-0.4662920310608127,2.0372367926536854,-166.5989744663306,171.64857624320172,0.5159724382975215,0.18660375388323014
1,1995,09,07,05,S,S,0,individual3xindividual5,1,-2.3440972509408233,-0.22871241139896378,2.3552285003787325,-174.3808771471149,-109.80631254887825,0.6956726479123718,0.16613543245471524
2,1995,09,07,05,S,S,0,individual3xindividual5,2,-2.6773279778292887,-0.024871686228524644,2.677443501111334,-122.60847393054607,-123.32995576526399,0.3335259197218478,0.16613543245471524
3,1995,09,07,05,S,S,0,individual3xindividual5,3,-2.8506573295609487,0.14401056643032453,2.854292601297762,177.11767449811964,-61.36740052705749,0.8778835248525018,0.22178035571666482
4,1995,09,07,05,S,S,0,individual3xindividual5,4,-3.0123111929642756,0.5435377215707663,3.0609560562066545,169.85344764362168,143.64716664140497,-0.5444401003692685,0.24746262799141072
5,1995,09,07,05,S,S,0,individual3xindividual5,5,-2.952236567766567,1.008699033187892,3.1198035982433745,161.0651054975285,-167.9408406453283,-0.1788097041095213,0.3105676921596935
6,1995,09,07,05,S,S,0,individual3xindividual5,6,-2.5329178587401144,1.5613649047450233,2.9754887405086987,148.3724080668395,175.4510922623873,-0.2502008062188709,0.3396931063912086
7,1995,09,07,05,S,S,0,individual3xindividual5,7,-2.1891591121079905,1.7950857132533407,2.8310334395855694,140.59262373153447,-120.62855949747552,0.3194766537518684,0.616404807249603
8,1995,09,07,05,S,S,0,individual3xindividual5,8,-1.705165402754295,1.8926567268611942,2.5474965233505515,131.92329791595685,-113.00849716363506,1.1071972850653178,0.5861713656184481
0,1995,09,07,05,S,S,0,individual6xindividual3,0,4.020476108535588,-2.069102040305427,4.521660247354012,-27.2269000950844,-18.911755708236118,-0.06075314188098389,0.12923394623289072
1,1995,09,07,05,S,S,0,individual6xindividual3,1,3.911676878647396,-2.364866688082902,4.570974781745009,-31.157227099458975,-29.855605810359826,0.06390015634997043,0.30849546402468286
2,1995,09,07,05,S,S,0,individual6xindividual3,2,3.7086343542405236,-2.3948265596127625,4.41465321674078,-32.86057885878076,-13.018131215029353,0.8330316398529047,0.3749034044677891
3,1995,09,07,05,S,S,0,individual6xindividual3,3,3.343266846741205,-2.489695580447232,4.1684550245645395,-36.699497917696405,-72.62963193363157,0.35713024824706063,0.3553683618923475
4,1995,09,07,05,S,S,0,individual6xindividual3,4,3.0715156689664576,-2.647356899236433,4.054960795943804,-40.762290754621205,-44.44893385899245,0.38771358087939634,0.370331718892448
5,1995,09,07,05,S,S,0,individual6xindividual3,5,3.2328375491409873,-3.137470585983092,4.5049928187562065,-44.11964996987567,81.22912814622836,1.805563067424695,0.4477333591272668
6,1995,09,07,05,S,S,0,individual6xindividual3,6,3.7998287395691306,-3.3366342052086173,5.056859328617286,-41.31770292146746,50.705789919053416,1.4775916967383953,0.7765494903344925
7,1995,09,07,05,S,S,0,individual6xindividual3,7,4.220256797382056,-3.123229145295882,5.250250254023621,-36.502229703055924,-23.684757408574153,1.101612465040077,0.9283107816609041
0,1995,09,07,05,S,S,0,individual7xindividual3,0,2.745707662939733,-1.1627807472047995,2.981772901546347,-22.975565571651387,-5.124716711175572,0.6146252039430486,0.2645189702011935
1,1995,09,07,05,S,S,0,individual7xindividual3,1,2.3509012817016632,-1.4234145077720208,2.7482441116542735,-31.27322249691878,-42.86892568695356,0.6793429392014122,0.2645189702011935
2,1995,09,07,05,S,S,0,individual7xindividual3,2,1.966199890919007,-1.6291628033815109,2.5534512822789117,-39.68429724039858,-30.782223763811764,0.9495340305825051,0.4084485643686689
3,1995,09,07,05,S,S,0,individual7xindividual3,3,1.7909430051813473,-2.1014436869375515,2.761076314986184,-49.26848639103012,-171.77114860435648,1.567783304584358,0.4598519908570531
4,1995,09,07,05,S,S,0,individual7xindividual3,4,2.273512680665394,-2.7880384510499048,3.5975016766749532,-50.92116097014832,152.7556220238501,1.5451424272082421,0.7615768382828869
5,1995,09,07,05,S,S,0,individual7xindividual3,5,2.8792713389691844,-3.1013962367057544,4.231886347772352,-47.127742564502704,77.63056052018783,0.8466268422013866,0.6608321010010046
6,1995,09,07,05,S,S,0,individual7xindividual3,6,3.4212506135805834,-3.4508772838832837,4.859373394723561,-45.28086911230036,54.87881244553779,1.2679284567089304,0.5598788670418315
7,1995,09,07,05,S,S,0,individual7xindividual3,7,3.814766839378238,-3.3078824652304335,5.049211071305972,-40.93043306166469,-17.731054139883963,1.1507491093528097,0.49261804752305194
0,1995,09,07,05,S,S,0,individual3xindividual8,0,-1.8195364057812928,0.7686092173438778,1.9752146366786252,157.1300599965456,7.15488641406285,0.6360493863965299,0.8961226940921069
1,1995,09,07,05,S,S,0,individual3xindividual8,1,-1.802581947095719,0.9066206708481048,2.0177370286547407,153.26915665522574,42.02849308504058,-0.027260026851857997,0.9002253816972391
2,1995,09,07,05,S,S,0,individual3xindividual8,2,,,,,,,0.9002253816972391
3,1995,09,07,05,S,S,0,individual3xindividual8,3,,,,,,,0.9669147307409477
4,1995,09,07,05,S,S,0,individual3xindividual8,4,-1.5272244341423507,2.079385055904009,2.57997222523002,126.33503858127163,95.83147502228974,-0.05663905437260461,0.9976944302995827
5,1995,09,07,05,S,S,0,individual3xindividual8,5,,2.427090537223889,,,,,0.9457735197250563
6,1995,09,07,05,S,S,0,individual3xindividual8,6,-2.4712037087537495,2.944985819470957,3.8444491474128397,129.96927955802803,-90.39083142959224,-1.5616462060566312,0.9218100225368131
7,1995,09,07,05,S,S,0,individual3xindividual8,7,-2.8735031116135548,3.1214858941081243,4.242722512676122,132.62912159106443,1.6185096692962821,-1.2474023873049687,0.9794236901412666
8,1995,09,07,05,S,S,0,individual3xindividual8,8,,,,,,,0.1014664147852531
0,1995,09,07,05,S,S,0,individual5xindividual4,0,-2.1572339811835293,0.8969132473138807,2.3362602215464077,157.4277919539045,7.459855263905362,-0.02633827174568075,0.4863192340240839
1,1995,09,07,05,S,S,0,individual5xindividual4,1,-2.3383246197982,0.8802788144532315,2.4985301316433195,159.35790205162257,-20.143026193826973,-0.6697448073343708,0.4863192340240839
2,1995,09,07,05,S,S,0,individual5xindividual4,2,-2.539459859640033,0.8101372984455959,2.6655541302055195,162.3068114319042,17.29996600071606,-1.051148929322902,0.4863192340240839
3,1995,09,07,05,S,S,0,individual5xindividual4,3,-2.455555378374693,0.38925750010908095,2.486216727812773,171.02714808491555,54.092854688221976,-1.4472859358532073,0.4863192340240839
0,1995,09,07,05,S,S,0,individual4xindividual6,0,0.11991331060812653,1.638480824052359,1.6428629318504628,85.96690201774202,-162.57941988064252,-0.4288810246708568,0.716631537232351
1,1995,09,07,05,S,S,0,individual4xindividual6,1,0.770744992091628,1.7133002850286336,1.8786819074855436,66.00799480455025,155.07170246333803,-0.08982799692797157,0.9429171466327682
2,1995,09,07,05,S,S,0,individual4xindividual6,2,1.508153483228797,1.6095609473956913,2.205722868439385,47.11698531958033,121.10814056978907,-0.11540863025185076,0.9654790563482187
3,1995,09,07,05,S,S,0,individual4xindividual6,3,1.962945861194437,1.9564275139078267,2.7714193243094645,44.916116578873186,78.189324627707,0.21227216275364533,0.726934985377396
4,1995,09,07,05,S,S,0,individual4xindividual6,4,,,,,,,0.6670870745960046
5,1995,09,07,05,S,S,0,individual4xindividual6,5,,,,,,,0.5869488792583152
6,1995,09,07,05,S,S,0,individual4xindividual6,6,0.4061677152986093,2.8924244970002726,2.920803260029366,82.41141777505385,179.1720848672811,0.34233783272999696,0.3625619323127847
7,1995,09,07,05,S,S,0,individual4xindividual6,7,,,,,,,0.3625619323127847
8,1995,09,07,05,S,S,0,individual4xindividual6,8,,,,,,,0.41034716280770683
9,1995,09,07,05,S,S,0,individual4xindividual6,9,-3.060181319334606,1.5809350455685844,3.444425253291387,152.69601089686657,48.57109266354705,0.6552799607123451,0.40916308544873287
0,1995,09,07,05,S,S,0,individual7xindividual4,0,-1.3946817562039815,-0.7321595309517317,1.5751808721069722,-151.6308065746242,-179.1627164541768,1.1042593704948893,0.8204948321800392
1,1995,09,07,05,S,S,0,individual7xindividual4,1,-2.3315205890373605,-0.7718481047177528,2.4559596401124972,-161.43283287372583,-163.83346826200884,0.7052707797794134,0.7632163804546533
2,1995,09,07,05,S,S,0,individual7xindividual4,2,-3.2505879465503136,-0.8438971911644397,3.35834549555483,-165.43485807420032,-138.62214855963214,0.23191102098145075,0.4917627163458372
3,1995,09,07,05,S,S,0,individual7xindividual4,3,-3.5152697027542956,-1.5681756203981454,3.849194183139295,-156.07994957432052,176.49850619913215,0.9983808935836521,0.3972216367996377
4,1995,09,07,05,S,S,0,individual7xindividual4,4,,,,,,,0.25541661360234097
5,1995,09,07,05,S,S,0,individual7xindividual4,5,,,,,,,0.17647362431977734
6,1995,09,07,05,S,S,0,individual7xindividual4,6,-0.7847458412871556,-3.0066675756749386,3.107390536452169,-104.20211118137836,-170.25465421824677,-0.5520010727594618,0.15197464506621747
7,1995,09,07,05,S,S,0,individual7xindividual4,7,,,,,,,0.1102861105116562
0,1995,09,07,05,S,S,0,individual4xindividual8,0,2.3208530133624214,0.33798800109080995,2.3453346453149906,8.323130133571638,158.45934987472322,0.14641521984468914,0.5153327914070926
1,1995,09,07,05,S,S,0,individual4xindividual8,1,2.8798399236433045,0.2550542677938369,2.891112357783717,5.0930140940075095,157.02228099197427,-0.05318786742985911,0.9731414560075415
2,1995,09,07,05,S,S,0,individual4xindividual8,2,,,,,,,0.9731414560075415
3,1995,09,07,05,S,S,0,individual4xindividual8,3,,,,,,,0.984450316635945
4,1995,09,07,05,S,S,0,individual4xindividual8,4,,,,,,,1.0
5,1995,09,07,05,S,S,0,individual4xindividual8,5,,,,,,,1.0
6,1995,09,07,05,S,S,0,individual4xindividual8,6,1.7347927461139896,2.500776111262612,3.043581283723415,55.710612586507,138.2530506385252,0.25828332341176113,1.0
7,1995,09,07,05,S,S,0,individual4xindividual8,7,,,,,,,1.0
8,1995,09,07,05,S,S,0,individual4xindividual8,8,,,,,,,0.10028006445290813
9,1995,09,07,05,S,S,0,individual4xindividual8,9,-1.9685606763021544,1.900145895827652,2.736016367223315,136.00421064400894,21.02483721604999,0.6726301815538814,0.23149946581373643
0,1995,09,07,05,S,S,0,individual5xindividual6,0,-2.0373206705754017,2.5353940713662393,3.2525218849183597,128.69686009181297,-155.6314451495941,-0.4552192964165375,0.8220257935956371
1,1995,09,07,05,S,S,0,individual5xindividual6,1,-1.567579627706572,2.593579099481865,3.0305046501316966,121.10855377933431,134.82311200280762,-0.7595728042623423,0.8220257935956371
2,1995,09,07,05,S,S,0,individual5xindividual6,2,-1.0313063764112353,2.4196982458412872,2.630310332062336,112.97087672925254,133.51455614584657,-1.1665575595747526,0.8220257935956371
3,1995,09,07,05,S,S,0,individual5xindividual6,3,-0.49260951718025625,2.3456850140169077,2.3968525864975647,101.7942854152523,130.5905795321305,-1.235013773099562,0.8220257935956371
0,1995,09,07,05,S,S,0,individual5xindividual7,0,-0.7625522249795474,1.6290727782656123,1.7987117647659112,114.56341333287786,-174.76693185173534,-1.1305976422405701,0.5439581287377956
